Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
41947,-2.86474,-0.690425,-1.08122,3.34892,-0.929939,0.50928,2.26419,-0.237365,-1.28865,1.43483,0.637719,-0.496297,-0.879834,0.876718,0.514759,0.460637,-0.315552,0.598454,1.48017,-1.83544,-0.446289,0.84518,1.66109,0.0363088,-0.549045,0.198479,0.742944,-0.0677727,456.97,0
73097,1.08171,-0.274678,0.321829,0.714123,-0.504616,-0.206287,-0.117538,0.0771052,0.389619,-0.022401,0.548163,0.459252,-1.17587,0.346344,-0.755949,0.0718137,-0.272893,0.0410832,0.619248,-0.0336742,-0.174328,-0.560742,-0.086758,0.00224403,0.405369,0.269158,-0.0465678,0.00858069,74.05,0
170620,1.86512,-0.146849,0.0915056,1.80041,-0.886233,-0.808445,-0.259994,-0.0418645,1.18509,-0.00480057,-0.543098,0.805048,-0.821841,-0.119014,-1.18477,-0.722145,0.355505,-1.20736,-0.189646,-0.361217,-0.466402,-1.05822,0.560806,0.774286,-0.466785,-1.15526,0.0564001,-0.0229541,6.43,0
43982,-2.29793,-0.0838021,-0.108595,0.0022627,-0.337173,-1.25552,0.197537,0.826911,-0.41023,-0.659342,0.518748,0.399443,-1.55126,1.14582,-1.22504,0.349592,-0.0994142,0.180652,-0.23582,-0.382343,0.149025,0.346765,0.571234,0.548353,-0.31628,0.277265,0.199939,-0.365276,36.80,0
170696,1.8158,-0.399698,-1.98167,0.434372,0.152133,-0.845503,0.214095,-0.215418,1.16458,-0.879431,-1.12085,-0.258989,-0.746742,-1.30446,0.0567409,0.152263,0.954602,0.241526,0.254343,0.0336275,-0.214982,-0.658581,0.0147518,-0.77309,-0.0655759,-0.0572888,-0.0325084,-0.00808718,134.01,0
59323,1.29277,-1.47165,0.677832,-1.41685,-1.76488,-0.0340876,-1.42695,0.201389,-1.66455,1.5684,1.15536,-0.899313,-0.943793,0.0375244,0.540588,-0.191626,0.492062,0.545729,-0.520167,-0.304612,0.0551822,0.363347,-0.0360824,-0.010011,0.193301,-0.0730196,0.041664,0.0206116,75.00,0
62049,1.17264,0.520553,-0.159797,1.35317,-0.0779316,-0.949719,0.124626,-0.0416019,0.119147,-0.566374,0.298626,-0.65837,-1.60503,-0.706693,1.45131,0.186884,1.15552,0.0944586,-1.05398,-0.243833,-0.0201519,-0.0269319,-0.0314654,0.250631,0.524446,-0.313044,0.0390163,0.0479297,1.00,0
156605,1.97134,-0.351108,-0.23844,0.499705,-0.680376,-0.474933,-0.55185,-0.0865041,1.33485,-0.200553,-0.844528,0.9673,1.03394,-0.377704,0.426338,-0.00826392,-0.518344,0.0178498,-0.285579,-0.167407,0.205782,0.904136,0.10628,-0.0334879,-0.0719639,-0.208774,0.0507936,-0.0355563,9.99,0
60587,1.19528,-0.903408,0.956012,-0.624699,-1.15094,0.719609,-1.22343,0.37966,-0.502222,0.636472,1.35211,0.880625,0.31164,-0.188663,0.262182,-1.63895,0.355638,0.780231,-1.23625,-0.50071,-0.14431,0.232675,0.048125,-0.227454,0.0173442,1.20593,0.00987722,0.000749898,17.91,0
45954,1.30063,0.180831,0.0487533,0.229102,0.159963,0.00309939,-0.0565114,0.00790815,-0.157157,0.100715,0.464492,0.752002,0.583588,0.336149,0.400323,0.832487,-1.10651,0.315392,0.609576,-0.0358547,-0.281059,-0.834393,-0.0215656,-0.839019,0.348307,0.149058,-0.0333362,-0.00276091,1.29,0
86019,-0.877554,1.08906,0.834745,0.981443,-0.200748,-0.83478,0.509236,0.212752,-0.723738,-0.339549,-0.700765,-0.088363,-0.103032,0.660011,1.02234,-0.183115,-0.0265941,0.178787,0.447964,-0.167965,0.197916,0.496423,0.0889361,0.388649,-0.202903,-0.336505,-0.0474923,0.0691026,39.10,0
61657,-0.236999,0.455582,1.14132,-1.46251,-0.428793,-1.10735,0.6814,-0.072094,0.528581,-1.24487,0.181851,-0.382951,-1.79818,0.866126,2.34139,-1.32781,0.777128,-0.741682,1.65271,-0.007569,-0.323908,-0.976092,0.236091,0.343758,-0.735573,-0.393135,0.130383,0.139618,28.10,0
147070,1.665,0.0849728,-0.569312,3.77295,0.332713,0.383101,0.183068,-0.117412,-0.845167,1.30936,-1.6168,0.379304,1.68245,-0.275098,-0.719858,1.17399,-1.18868,-0.251598,-1.38879,0.126157,0.0600485,-0.0271963,0.0152618,-0.653696,-0.129572,-0.0958594,-0.0301446,-0.0158419,151.71,0
146972,2.01373,0.157206,-1.7193,0.541746,0.179275,-1.43209,0.291852,-0.381888,0.569659,-0.49213,-0.278472,0.147138,0.113541,-0.742342,0.934466,0.140735,0.446785,0.399913,-0.510993,-0.168588,0.213721,0.765253,-0.0309769,-0.0727915,0.235593,-0.100646,-0.00181403,-0.0282884,21.45,0
128261,2.07345,0.236277,-1.66727,0.414987,0.494283,-0.874594,0.258419,-0.29906,0.330833,-0.409447,-0.35743,0.722631,1.12146,-1.05396,0.0862247,0.257064,0.424591,-0.448711,0.0334202,-0.0888604,-0.350245,-0.851629,0.331051,0.597182,-0.226504,0.16607,-0.0557115,-0.0278341,1.79,0
70248,1.31208,0.623421,-0.78159,0.759215,0.329352,-1.17968,0.38143,-0.270621,-0.0913254,-0.703815,-0.298939,-0.453763,-0.276134,-1.2723,1.03482,0.709054,0.871284,0.462359,-0.176401,-0.071722,-0.18988,-0.500166,-0.141734,-0.234082,0.628003,0.400764,-0.033136,0.0372265,0.76,0
166378,-0.231074,0.49791,1.29983,0.857817,0.020022,0.77448,0.229191,0.329791,-0.0973038,-0.162723,0.403636,0.2204,-0.667469,0.161731,-0.11966,-0.0658105,-0.447681,1.09967,0.605065,0.0652084,0.426725,1.26835,-0.0515615,0.697695,-0.512649,-0.438745,0.244746,0.210569,59.38,0
161700,-0.280899,-0.179536,1.27439,-2.5139,0.259243,0.224279,0.404929,-0.141186,-0.731568,-0.167174,-1.40079,-0.844306,0.718485,-0.934991,-0.390393,1.50449,-0.511983,-1.31786,0.18669,0.255736,-0.0394097,-0.136988,-0.0299868,0.000425115,-0.259537,-0.599731,-0.0601475,-0.0773432,54.95,0
59482,-0.690745,0.105902,1.92522,0.576243,0.584682,-0.0660431,0.354364,0.00597218,-0.387666,-0.117191,1.46919,1.1072,0.181564,-0.135207,-0.533139,-0.924273,0.27595,-0.521789,0.902929,0.270484,-0.0256539,0.116714,0.0252102,0.267203,-0.380082,0.273231,-0.0646557,-0.0922082,26.57,0
58836,0.867754,-1.30982,0.00891233,-1.45709,-0.664266,0.440605,-0.41144,0.0879581,1.91658,-1.3363,-1.31412,0.642377,0.781486,-0.312331,1.66789,-0.266767,-0.326942,0.0577721,0.834005,0.443209,0.06548,-0.0411514,-0.373634,-1.23916,0.407254,0.0621106,0.0188294,0.0507751,240.32,0
165961,-0.844155,1.79134,-1.79007,-0.609086,0.593606,-1.60918,0.845495,0.503347,-0.961318,-0.986831,0.718904,0.597323,-0.533425,0.0895698,-1.5277,0.135613,0.848988,0.452046,-0.0175796,-0.277406,0.292827,0.76936,-0.122143,0.051128,-0.499059,0.627413,-0.00523444,0.159313,4.00,0
67208,-0.747292,1.57459,1.33199,2.86801,-0.23365,-0.202912,0.369092,0.368684,-1.72011,0.615976,-0.520066,0.217983,1.20013,0.390568,1.09102,0.0479481,0.0795866,0.00254094,0.722036,0.329833,0.0851771,0.181974,0.0716014,0.407627,-0.355504,0.113681,0.272291,0.147009,46.02,0
78363,1.15302,-0.863887,0.892977,0.830106,-1.01343,0.977045,-0.95044,0.338614,0.0540838,0.595051,-0.664871,0.80816,-0.283183,-0.686474,-2.69902,-1.89675,0.225601,1.26188,0.359331,-0.470302,-0.782302,-1.50506,-0.0170205,-0.554004,0.436459,-0.50729,0.0840486,0.0260255,60.50,0
128859,-1.74737,-1.14645,1.12305,-0.623633,-0.335078,0.632593,-0.613392,0.777449,-1.08632,-0.303878,-0.265699,0.173401,0.137019,0.263617,0.231006,-1.47803,-0.0884948,2.80545,0.643377,0.235732,0.0884065,0.0575546,-0.0338375,0.158781,0.647132,-0.257907,-0.0235459,-0.13538,173.60,0
126030,2.10811,-0.20774,-3.38607,-0.72076,2.90534,2.93217,0.0547956,0.562129,0.0176542,0.190507,-0.0790885,0.232614,-0.36643,0.79704,0.0859604,-0.721847,-0.169346,-0.895393,0.0021276,-0.174293,0.0952483,0.367526,0.0105352,0.784185,0.412944,0.734475,-0.093999,-0.0919454,0.76,0
68396,1.0727,-0.341086,0.932291,0.571212,-0.964219,-0.211158,-0.583952,0.176924,0.709543,-0.128122,-0.366276,-0.491177,-1.27241,0.304521,1.82012,0.441601,-0.210004,-0.256471,-0.737588,-0.0940918,0.0393893,-0.0264159,0.0608524,0.0550678,0.00973315,0.421087,-0.00979697,0.029223,59.90,0
109492,2.13773,0.107048,-1.60003,0.315592,0.622119,-0.625267,0.166736,-0.423957,1.8744,-0.378253,-0.547285,-2.26326,2.3965,1.76397,0.0713243,-0.0224188,-0.124456,0.399268,-0.115949,-0.223739,0.0388667,0.560758,-0.119467,-1.07276,0.386381,-0.0810706,-0.0416403,-0.0747258,3.99,0
165266,-0.726358,1.30897,0.0263557,1.06226,1.95331,-0.607181,1.37277,-0.214316,-1.22698,-1.04222,-0.561681,-0.13813,0.46322,-1.16803,0.00688336,-0.715919,1.34422,0.287337,0.752586,0.231496,0.00322106,0.0626954,-0.543625,0.516342,1.19027,-0.213664,0.0480565,0.0971873,15.15,0
35465,1.01762,-0.10196,0.339983,1.33153,-0.248839,0.136878,-0.0460916,0.187229,0.208867,0.0548462,0.953401,0.574,-1.41951,0.515876,-0.654286,-0.461872,0.0827495,-0.321985,-0.0860262,-0.147667,-0.0317775,-0.0721546,-0.107435,0.00821213,0.572744,-0.331742,0.0179921,0.0125612,62.00,0
27154,-3.13703,2.84934,-5.22263,1.79678,-1.25518,-1.42048,-0.987928,2.47111,-0.106473,-1.07844,-0.515619,-0.557243,-1.27422,-1.63574,1.48943,1.5253,3.96144,1.56639,-0.78002,-0.0782275,-0.112417,-0.573516,-0.0366728,-0.789308,-0.22582,-0.321129,0.139605,-0.225193,89.99,0
147412,2.01283,-0.193575,-1.03205,0.334958,-0.250209,-0.974458,-0.00764574,-0.117794,0.477946,0.281525,0.812924,0.446993,-1.37396,0.743549,-0.520644,0.12668,-0.428547,-0.240754,0.4097,-0.303035,-0.247115,-0.678679,0.355789,0.040832,-0.385985,0.177227,-0.0830734,-0.0721285,1.29,0
33323,0.972365,-1.17137,-0.302008,-0.75055,-0.10288,1.50043,-0.6015,0.514886,-0.872034,0.584681,1.40175,0.239108,-1.21554,0.599454,0.525908,-2.69394,1.223,-0.563315,-1.62755,-0.459078,-0.243766,-0.306958,-0.01865,-1.3198,0.0468955,1.21517,-0.0321863,-0.0126236,123.99,0
60889,1.06135,-0.51768,1.53889,1.07905,-1.39533,0.326067,-0.982922,0.347596,1.31286,-0.228202,0.550813,1.18331,-0.696174,-0.608376,-1.86297,-0.282278,0.150656,0.18688,0.48064,-0.120428,0.0890372,0.616821,-0.135066,0.619076,0.458993,0.556552,0.0281936,0.0154787,24.15,0
70594,1.59875,-1.16193,-1.11789,-2.52223,0.988021,3.22462,-1.50639,0.752615,-1.99697,1.50694,-0.216901,-1.02496,0.50722,-0.166933,0.806187,-0.0394613,-0.0152905,0.373099,0.132324,-0.225794,-0.309555,-0.633236,0.0392716,0.973233,0.5069,-0.234842,0.0354071,0.0133915,1.00,0
108153,-0.493994,0.814618,2.33197,-0.139714,0.171773,-0.2566,0.568166,-0.275043,1.5072,-1.14696,0.144205,-2.60252,1.78919,1.22188,0.600291,-0.235479,0.237668,0.559683,0.594176,0.0912844,-0.312833,-0.453762,-0.302994,-0.212151,0.29146,-0.721381,-0.0824034,-0.146375,11.27,0
110596,1.91159,-0.483204,-0.786702,0.406112,-0.794714,-1.55599,-0.0632174,-0.408278,2.30886,-0.437043,0.587087,-2.36181,0.357201,1.72125,-1.23985,-0.773135,1.22636,-0.693258,-0.257435,-0.232363,0.0324738,0.479034,0.126449,0.917742,-0.165726,1.36693,-0.163815,-0.0737469,60.00,0
44198,1.21724,-1.66918,0.65244,-1.06817,-1.75599,0.192448,-1.2349,0.0721808,-1.30806,1.28696,0.324405,0.305233,0.676381,-0.909778,-2.04076,-0.843556,0.75653,0.250963,0.661258,-0.0762128,-0.184838,-0.103387,-0.195672,0.0441886,0.51344,-0.101035,0.0410911,0.0283931,130.68,0
71578,-4.62161,4.13182,-2.10873,-0.184793,-2.51693,-1.15824,-1.94113,3.14138,-0.306617,0.548996,0.637611,1.81492,0.482837,1.41741,0.047863,1.27782,0.863463,0.492009,-0.0800511,0.380403,-0.160239,-0.843984,0.382319,0.246195,0.37679,0.104521,0.210864,0.125957,10.77,0
48051,1.02573,0.017284,0.181291,0.371044,0.402879,1.26447,-0.424243,0.603318,-0.0837022,-0.273975,2.40714,0.731371,-0.996083,0.240964,1.5998,-0.540442,1.00764,-1.61664,-1.45164,-0.274037,-0.128569,-0.309297,0.256653,-1.08779,-0.16441,0.209261,0.0375398,0.00361137,1.98,0
64335,-1.81102,-1.21305,0.629436,-0.984799,-0.375139,-1.66919,0.225603,0.178723,-1.54062,-0.367945,-0.82924,0.181838,0.43928,0.247428,-0.793422,-1.58309,0.311129,0.683739,-1.24761,0.0866678,-0.0572887,-0.474106,0.351474,0.757594,-0.215438,0.838583,-0.117812,-0.120534,174.98,0
163218,-0.0596444,0.828209,-2.04418,-1.60123,3.95283,2.86519,1.23093,0.632849,-0.821146,-0.567583,-0.443448,-0.14368,-0.582008,0.891969,-0.680527,-0.0550345,-1.12617,-0.498898,-1.89762,-0.339394,0.294528,0.73356,-0.106308,0.682695,-0.486538,-0.874289,0.232927,0.244987,7.00,0
154311,1.72646,-1.05009,0.171777,0.728257,-1.07027,0.793212,-1.20558,0.464112,1.78167,-0.025355,0.192356,0.821293,-1.02376,-0.406905,-1.2602,0.243706,-0.304557,0.341735,0.254213,-0.0885013,0.0244296,0.168022,0.249156,0.715357,-0.521823,0.176658,0.00468944,-0.0265142,88.00,0
163386,-0.793987,1.66435,-1.39572,-0.731176,0.56239,-0.371889,0.190984,0.886967,-0.522784,-0.82475,0.458241,1.11349,0.794722,-0.418303,-1.04106,0.851661,0.244974,0.399978,0.181994,-0.00909349,-0.259081,-0.795381,0.129442,0.105237,-0.27308,0.129235,0.0890364,-0.00701377,10.97,0
129778,-1.59221,0.402389,-0.832171,-1.70362,3.15884,3.39781,0.358396,0.81431,0.0238225,0.0586765,-0.117923,-0.0406947,-0.406128,0.092996,0.0979772,-0.352075,-0.322094,-0.923207,0.0766674,-0.099694,-0.418292,-0.910055,-0.0793078,0.717521,0.871409,0.44059,-0.0897442,0.118493,29.25,0
112483,2.03746,-0.0668644,-1.19745,0.192449,0.208648,-0.557008,0.112627,-0.180945,0.18967,0.210967,0.783965,1.42966,0.824017,0.299009,-0.669197,0.112588,-0.671939,-0.428354,0.508583,-0.154967,-0.248423,-0.573182,0.275045,-0.444724,-0.2643,0.205637,-0.0669803,-0.0728924,2.69,0
137561,1.95885,-0.0546241,-1.75374,0.497678,-0.039097,-1.31716,0.056239,-0.132298,0.66419,-0.289303,1.07421,-0.450995,-2.39157,-0.169989,0.45482,0.515347,0.391048,1.29526,-0.185871,-0.292837,0.236049,0.655883,-0.016765,-0.056472,0.124618,-0.12156,-0.024295,-0.0387899,27.52,0
130806,-0.787449,-0.791084,-1.61262,-3.11448,3.37757,2.71234,0.190056,0.768196,-1.37002,0.0857328,-0.373819,-0.809345,-0.407134,0.140501,-1.09766,0.334725,0.197968,-1.84904,0.0448772,0.473861,0.364156,0.746642,0.00399585,0.738843,0.247469,-0.128106,0.315496,0.224278,79.42,0
154232,2.04579,-1.06531,-1.67416,-1.17433,-0.148105,-0.279226,-0.370538,-0.212934,-0.761823,0.955472,0.293421,0.145601,1.06833,-0.0137256,-0.229515,1.4304,-0.521884,-0.625417,1.01714,0.25967,0.408209,0.968361,-0.174183,-1.08899,0.152082,0.00262602,-0.0468016,-0.063225,114.20,0
172189,-1.10241,0.195748,-0.339466,-1.73039,3.20735,3.69965,0.335264,0.269787,1.56489,0.937991,0.467882,-0.645535,-0.320591,-2.41852,0.941791,0.302604,-0.257756,0.461757,-0.86106,0.630745,-0.169917,0.681237,-0.191245,0.652092,0.112405,0.574839,-0.216361,-0.390901,13.80,0
149330,2.22277,-1.4183,-0.84727,-1.54499,-1.37489,-0.750096,-1.10908,-0.127997,-1.4434,1.74949,0.758538,-0.252737,-0.103573,-0.0989288,-0.838557,-0.500046,0.386175,0.272438,0.0519961,-0.450867,-0.104081,0.160677,0.230416,-0.0091227,-0.241669,-0.180188,0.00393086,-0.0603005,25.00,0
41860,1.22699,-1.02986,1.13515,-0.552442,-1.29925,0.896086,-1.48603,0.561368,0.0859339,0.508054,1.09724,-0.142055,-1.51924,-0.376668,-0.716636,0.410971,1.08578,-1.77842,0.492447,-0.114968,0.0879851,0.414003,0.0800458,-0.284674,0.160295,-0.197012,0.0756017,0.00374277,1.00,0
143486,-6.95898,6.21769,-3.20404,-3.05768,0.358404,-1.84259,2.40744,-1.2454,6.17443,10.711,2.14415,0.610489,-0.128836,-2.55484,-0.275405,-1.64544,-1.48857,-0.635525,-0.779478,4.22077,-0.928104,0.600237,0.00175994,0.0148417,1.10605,-0.013904,2.11483,0.5687,4.55,0
133269,2.01055,0.132938,-1.60076,0.332254,0.454635,-0.56366,0.100182,-0.0985975,0.157868,-0.23032,1.41148,1.13422,0.358324,-0.71375,-0.50628,0.382834,0.320338,-0.0101789,0.200401,-0.129972,-0.29042,-0.741929,0.350984,0.621608,-0.313172,0.146845,-0.0604437,-0.0384532,1.98,0
169449,1.90427,-1.58505,-0.48758,0.0397612,0.55582,5.22979,-2.49689,1.47699,1.20716,0.636475,-1.34694,0.539047,0.0535886,-1.21389,-1.33826,-1.80138,0.128554,1.40179,-1.04151,-0.57368,-0.236751,0.223036,0.229055,0.685548,-0.208285,-0.453267,0.177244,-0.0164826,25.00,0
66075,-0.38099,1.00681,1.34734,-0.144608,0.136802,-0.616216,0.682133,-0.0180581,-0.315988,-0.304312,-0.896979,-0.377037,-0.186392,0.17317,0.918039,0.358519,-0.557054,-0.151582,0.20315,0.0980135,-0.26305,-0.711516,-0.0749892,-0.142535,-0.137043,0.103086,0.261934,0.115425,4.99,0
2792,-1.88838,-0.52014,2.53138,-0.493778,-0.152161,-1.11319,-0.237834,0.0792358,0.513492,-0.634102,-0.465764,0.0830656,-0.122168,-0.510145,0.241911,0.427668,-0.33503,-0.129588,-0.596338,-0.0408594,0.0614498,0.385022,-0.330148,0.817943,0.216878,1.0315,0.247833,0.0826588,100.00,0
38962,1.02664,-0.894428,0.323549,-1.39264,-1.13228,-0.84873,-0.306841,-0.135833,1.62703,-1.13903,-0.568457,0.394118,0.130951,0.0923869,2.13994,0.0632769,-0.49372,0.373439,0.678477,0.254613,0.0667011,-0.0423666,-0.183994,-0.0745064,0.311629,-0.0612955,0.00174239,0.0479556,158.62,0
53704,1.42247,-0.362936,-0.0846937,-0.568677,-0.893074,-1.61296,-0.0956468,-0.36712,-1.00436,0.718486,-0.129732,-1.10927,-1.06589,0.359091,0.523197,0.68487,0.590577,-1.56868,0.51973,-0.0149262,0.199569,0.450836,-0.111274,0.736232,0.711025,-0.101949,-0.0360992,0.00314112,15.00,0
43375,1.43192,-0.441477,-0.531478,-1.03348,0.0981413,-0.0163537,-0.194375,-0.126687,-1.03115,0.569597,-1.1197,-0.725496,0.651555,-0.0458091,0.837877,1.03849,0.118608,-1.94185,0.954904,0.153822,-0.248251,-0.860358,-0.0421285,-1.33742,0.461418,-0.417572,-0.00492637,0.00224487,40.00,0
100041,0.0514567,0.74598,-0.585111,-0.862865,1.22755,-0.170761,0.855186,-0.0753791,1.18058,-0.489514,0.692152,-2.69091,0.573423,1.99616,-1.89951,0.0354873,-0.11435,0.959824,-0.0173271,-0.0904165,0.308617,1.32744,-0.235119,0.116013,-0.687964,0.752439,0.381308,0.286758,13.40,0
86679,-1.18233,0.899183,1.29343,-0.0780506,0.98623,-1.03611,0.921979,-0.463877,-0.268665,0.279327,-0.457439,0.38259,0.973624,-0.2948,0.42976,-0.739979,-0.039398,-0.779235,1.25764,0.280449,-0.441382,-0.715964,-0.475456,0.108199,0.428533,0.484752,0.157941,-0.0852337,4.99,0
45633,-0.155976,0.908885,0.440577,0.438822,0.07725,-0.179268,0.217831,0.252683,0.292319,-0.366425,1.72237,1.25201,0.362872,-1.72461,-1.05561,-0.122281,1.12019,0.0308421,-0.268715,0.179277,-0.0713497,0.25507,0.0621421,0.15886,-0.340529,0.290302,0.351994,0.077811,12.31,0
22222,-2.46726,-2.02146,0.567993,4.25396,-4.19663,2.69149,3.68432,0.230562,0.0149653,-1.21736,0.479155,-1.97581,2.75696,1.26518,-0.885487,-0.540575,1.60058,-0.00134877,0.0403543,2.59799,0.650956,0.197678,3.13281,0.424909,-0.695272,-0.0880939,-0.278848,0.249364,1230.49,0
35659,1.08001,0.00908866,0.464721,1.35041,-0.336806,-0.00253959,-0.115171,0.201568,0.245216,0.0820144,1.08547,0.479588,-1.7649,0.579334,-0.641208,-0.513015,0.173695,-0.36027,-0.148847,-0.254998,-0.045902,-0.0379133,-0.0431667,0.204127,0.549695,-0.339242,0.0238291,0.0070497,22.08,0
99979,1.75729,0.321483,0.310697,4.0443,-0.197682,0.153073,-0.383411,-0.0898368,0.671431,1.01163,-0.110195,-2.31422,2.69537,1.18202,-0.897798,1.33589,-0.404226,0.296212,-2.12291,-0.128436,0.0945901,0.454072,0.153487,-0.0208839,-0.29908,-0.053832,-0.0244182,-0.0235266,69.80,0
131205,-0.261628,1.04919,0.0134893,-0.266852,0.87276,-1.28175,1.32913,-0.393805,-0.531452,-1.21751,-0.320843,0.349476,1.23514,-1.03595,0.528433,-0.0388015,0.374724,0.567267,-0.18058,0.111523,0.345464,1.08102,-0.271266,0.0201808,-0.027561,-0.119756,0.171155,0.206865,42.81,0
41557,-1.07677,0.889684,0.579645,1.37507,1.10414,-1.2575,0.200849,-0.2612,-0.691941,-0.282004,0.763526,-0.182643,0.129661,-1.37774,1.9628,-0.596916,2.02138,-0.00654191,1.01089,-0.234908,-0.0534096,0.139936,-0.446676,0.353246,-0.483332,0.538583,-0.047903,0.0812746,0.76,0
72060,-1.19801,1.19314,1.0812,0.56888,0.616397,2.15886,-0.97182,-1.93882,-0.926971,-0.636242,1.90696,0.63514,-1.37083,1.1773,1.57645,-1.06445,0.917495,-1.18932,-0.959658,0.40085,-1.02807,1.1308,0.250266,-1.0679,-0.695586,-0.329019,0.064366,0.15683,8.99,0
3681,1.06927,0.0981807,0.222342,0.778007,-0.197605,-0.487604,-0.0249492,-0.11709,1.12806,-0.513765,2.21766,-1.89288,1.47349,1.41966,-0.266571,0.772608,0.379351,0.643408,-0.0118675,0.0530406,-0.359303,-1.043,0.0142464,-0.109439,0.16212,0.0509303,-0.073223,0.025384,89.99,0
157923,1.76795,-1.33179,-1.8139,-0.778303,-0.360679,-0.121584,-0.513623,-0.017555,-0.401912,0.320426,0.894189,-0.250112,-0.0412586,-1.2925,-0.440903,1.66898,0.82684,-0.288901,0.772643,0.45253,0.24386,0.237728,-0.0429107,0.140347,-0.173092,-0.244046,-0.041095,0.000944596,218.35,0
4881,-0.49057,0.702002,2.78386,1.95333,0.719961,2.70174,-0.268521,0.698801,0.724583,-0.11135,2.568,-1.72472,1.32656,1.03354,-0.822688,-0.645926,1.18558,-1.22715,-2.16138,-0.214937,-0.0466118,0.509522,-0.0259107,-1.08695,-0.540906,-0.0395304,-0.0540287,-0.212923,0.75,0
135207,-0.0475814,0.381174,-1.76323,-0.99731,2.03121,4.06805,0.934404,0.775053,-0.111301,-0.947571,0.111576,-0.315472,-0.258431,-1.04047,0.608875,0.304677,0.457773,0.244989,-0.191253,0.00267723,0.00495218,0.0248647,0.228543,0.619104,-0.793747,0.176611,0.0908401,0.0776743,220.75,0
125225,-6.35922,-6.5494,0.139054,4.11094,10.1165,0.0871247,-6.44446,0.423742,0.141092,2.43142,-0.658211,0.246574,0.256622,-0.138896,0.213759,1.16173,-0.909735,-0.247464,-1.01708,-3.09564,0.175319,0.293771,-2.26439,1.04623,-1.55885,0.0716966,2.00239,-0.379982,15.09,0
54237,0.769262,-0.987486,-0.613189,0.406943,1.35124,4.08339,-0.828203,1.006,0.556228,-0.128631,-0.481694,0.169211,0.0941112,-0.0686858,0.798754,0.64092,-0.914347,0.693537,-0.18786,0.467589,0.212429,0.103836,-0.330575,1.03188,0.579562,-0.252127,0.0259053,0.0699792,240.00,0
121562,-0.20332,1.12323,1.21161,2.79084,0.022093,1.12219,0.667112,0.13188,-0.82912,0.851006,-1.66474,-0.557703,0.185231,-0.536126,-0.958194,1.31423,-1.14579,0.20869,-1.91402,-0.288151,0.234689,0.672567,-0.00746231,0.639228,-0.431504,-0.0964272,-0.154547,-0.0103592,107.28,0
133985,2.13937,-0.0389319,-2.8135,0.18605,1.06699,-0.787293,0.689594,-0.251702,0.0213303,0.512242,-0.144281,-0.872181,-2.86107,1.52819,-0.583957,-0.272824,-0.454879,0.381977,0.55878,-0.355606,0.244275,0.683971,-0.211275,0.119157,0.662589,0.717028,-0.152208,-0.107125,10.00,0
48365,-0.472921,-0.481672,0.485654,-1.76505,0.947805,-0.567616,-0.0613716,0.0262084,-1.30686,0.261323,-0.139217,-0.364466,0.064958,-0.173218,-1.56522,1.17859,-0.326851,-0.667632,0.995296,0.184951,0.324222,0.752887,-0.211678,-0.800445,-0.160205,-0.283283,0.129529,0.162334,5.00,0
148131,1.93834,-1.21657,0.795078,1.02244,-1.54446,1.29394,-1.8624,0.437668,1.22157,0.580367,-2.04096,0.941021,1.15522,-1.60876,-1.75674,-1.76603,0.148789,1.40045,-0.933031,-0.576153,-0.235609,0.369156,0.209957,0.6102,-0.192134,-0.499706,0.16292,-0.00363911,20.00,0
37323,1.04412,0.499698,0.427979,2.74747,0.105792,0.46023,-0.166456,0.269176,-0.494112,0.172847,1.23276,0.686394,-0.363334,-1.09951,-1.21902,0.373918,0.77359,0.0409623,-0.858917,-0.149871,-0.058872,0.0078091,-0.0883841,-0.0690244,0.517002,0.0900708,0.0329309,0.0334332,13.65,0
162266,-0.0463701,0.477956,-0.396301,-1.41414,0.122022,-0.442029,0.546894,-0.0804397,-1.03569,0.220863,-1.43621,0.131226,0.972217,0.0577347,-0.242119,-1.92317,-0.090788,0.904463,-0.0490796,-0.526643,-0.47094,-0.754669,0.279813,0.436072,-1.35084,-0.433454,-0.136977,-0.0227193,34.31,0
